id,essay,prompt,score,score_predict
315,"[T] A menina e o passarinho
[P Um conto [X] [X], eu nunca tinha visto um canto tão belo
como aquele. Ele era azul com amarelo, logo o outro passarinho
pousou perto de mim ele era da mesma especie que o primeiro passarinho
porem o segundo tinha o canto mais belo que o primeiro eu
me sentia como uma arvore florida e repleta de passaros
com o melhor dos cantos que eu havia ouvido em toda a minha 
vida. assim que eles voaram eu fui correndo para casa 
e perguntei para o meu pai se ele já tinha visto aquele 
canto e ele disse que sim e ele disse o tanto que ela belos.","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",6.5,7.8076954
197,"[T] A CiraNDa Da TINTaS
EU VIM Para CASa E VI QUE O MEU QUArTO TaVA UM POUCO
SEm COr, PEGUEI Umas TINTaS PINTEI O QUArTO, Sem QUERe
JOguei A TINTa NA PAREDE E FICOU Uma BOrBOLETA. EU ACHei
MUITO LINDO. ATE QUe MINHa PRIMA DERRUBOU A TINTA NO
CHÃO. MINHA MÃE CHEGOU PErguNTOU.. QUEM DERRUBOU A TINTa
NO CHÃO? EU DISSE.. FOI A MINHa PRIma. ELA DISSE.. TA, CERTO
MINHA FILHa. VÃO BRINCAr DE BICICLETA LÁ NO CAMPO, VOCê É
SUA PRIma, TA MÃE. NÓS FOmOS ANDar DErCENDO NO ALTO
EU ia Na FRENTE, ELA NA ÁTRaS. ELA Ia COM A TINTa CAIU
DERRUBOU A TINTa E PINTOU A BICICLETA COLORIDa BICICLETA
FICOU AZUL, VERDE, AMARELO, ROSA, E MUITO MaiS.
PEgaNMOS A BICICLETA, Fomos ÁTRaS DO CACHORRO. NÓS
BRINCAMOS COm MaS O CACHOrro. Más o CACHOrrO COrrEMOS
NO CAMPO ATÉ QUE APaRECEU UM CACHOrrO MUITO GRANDE NOS
CORREMOS LIGEIRO O CACHORRO VINHA ATRaS Parei QUE ELE QUeria
BRICAr NOS PEgUEMOS AS TINTa PINTaMOS AS PEDRINHaS,
COLOCAMOS NO POTIM  FOMOS PArSSeAr NA RUA COM NOSSO
AMIGOS NA RUA COrrENDO,, [?] EM CaSA FUI AJUDar
MINHA MÃE COM AS TINTaS Da CASa","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",6.5,7.588233
16,"
	Né Um dia muito chuvoso com varios raios caindo do
Ceu, Um raio muito forte que acabou com a energia da cidade
toda, neste raio Vinha Trazendo um diamante muito poderoso, o po-
der que ele dava era absurdo, se a pessoa que estivesse com esse
diamante Teria tudo que ele quissece, no dia seguinte em que eu acordei
e fui para for de casa com meu amigo Rafael estava tudo alagado,
mais quando eu olho para o chão vejo um burraco enorme em
dava para ver uma coisa brilhando e quando eu Vou Ver mais de per-
to Vejo que era um diamante mais meu braço não cabia no buraco
então eu pedi para o Rafael pegar mais quando ele a consseguiu pegar
ele falou que queria comer algo então elel falou queria uma Pizza
e uma Pizza apareceu na frente te dele e foi ai que descobrimos que
o diamante era poderoso, então neste mesmo dia fizemos tudo o que 
desejamos e o diamante que achavamos seria muito importante para nos
então nunca contariamos pra ninguem","Chovia muito naquele dia, com trovões muito altos, vindos do céu. E depois que a chuva passou, encontrei no quintal da minha casa uma pedra muito brilhante.",9.0,8.863946
151,"[P] Eu encontrei em cima do meu armario Varios 
potes de tinta , Então resolvi pintar a parede do meu
quarto alguns carros de formula 1. Um tempo depos voltei
ao meu quarto depois da escola e percebi que já tinha
secado e então fui a casa do meu amigo jogar bola
e ele teve a ideia de pintar a bola branca dele e então
comessamo a pintar e quando terminamos fomos pintar
um desenho imprimido.","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",6.5,8.990119
1160,"[T]os animais sairan da parede
eu acHe n muitos potes de tinta pintei
as paredes ate o cHão do meu duarto Fis
us animais na parede Fui BeBer aGua duan do
voltei os animais da pare de tava no cHão
rasgandos minHas [X] novas eu Gritei mae e
minHa mae veio correndo duando elas vil minhas
roupas rasga das eLa des maiou duando depois
de um tempo eLa acordou mas duando meu pai
cHegou ele Lin pou todo meu duartto

e e Le mato u todos os BicHos e meu duarto
Ficou linpo de novo.","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",5.5,7.701552
509,"[T] Era uma vez uma menina muito medrosa
ela encontrou uma caixa de tinta foi pinta a parede do quarto
dela os animais tiraro uma roupa da mãe i a mãe dela
resolveu ir lar na aia pega as esponja para tira a pintura
ficou muito brava e os animais foi para rua tempos depois
a mãe dela pedio descupa para a menina foi dormi na cama
da mãe dela tirou a tinta da mão dela ir a menina foi tira a tinta
da mão dela tambem os animais ficaram pintado a menina
foi e a mãe dela bateu nela de brincadeira e a menina tava chorando
de verdade e a mae dela foi pedi descupa para a menina e a menina
tava muito i a menina foi para o banheiro para chora
de novo mais a mãe dela foi compra um algudão doce
na barraca da flozinha e a mae dela mandou ela sair
do banheiro porque tinha uma menina querendo brincar com
ela mais ela não quis ela nao queria o algudão doce.","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",6.0,8.175639
956,"[T] o quarto maluco
a menimaestava pintato o quarto e estava muito lindo
e ela foi BeBeagua e as ropas estava No chao e ela estava asustada e
Eai Falopara o pais e o pai Falo Nao seprecupe e ela Falo Ta
e ela foi tinina a Pintura ela estavaPintato una Barbe e fi","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",4.0,7.881688
749,"[T] Os potes de tinta e o guarto bagunçado
Um belo dia amanheceu e eu Anigueios encontrei alguns potes
de tinta em sima do armário e fui pintar as paredes do meu guarto
E quanto acabei fui lavar as mães manchadas, então voutei para o
guarto, vi tudo bagunçado e gritei
- Que bagunço! eu mau sai e já ta tudo bagunçado. Já sei
quem foi o culpado, meu irmão João .
[P] Quando gritei rapidamente minha mãe samara chegou e pos
eu e meu irmão para limpar a bagunça, e que bom que ela
não viu os potes de tinta e que bom que meu irmão passou
o pano na parede para me deixar brava, no final tenho que [x]
[x] agradecer.
[P] Quando acabamos de arrumar a bagunça nois fomos
brincar com os bringuedos e virou uma zona e fomos de
arrumar tudo de novo","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",7.0,7.714877
835,"[T] [?]
[?] pinta so que eu sou muito deszastrado então um belo
[LT] dia eu tava sem fazer nada entao eu eu falei vou pinta ne
[LT] então eu fui pinta so que a mesa não tava minhas tinta então
[LT] pensei minha mãe deve ter pegando e coloncou no armário, entao
[LT] foi la pega eu não conseguia pega por que sou muito baixia
[LT] tive que pega um candeira só que eu não vei que o amári
[LT] o tava com a pena quebrada e encostei meu branco e o amári
[LT] o caio e derramou todos os meus potes de tinta minha mãe
[LT] ouviu o barunho e correu ate a garage e falou : finha voce
[LT] esta bem olha a baguça que esta roupa pra todos os lados : sim
[LT] mamãe estou bem so queria pega os meu pontes de tinta que
[LT] estava aqui falou a finha : tambo finha mais por que voce
[LT] não falou pra mamãe que estava queredo pegas as tinta
[LT] disse a mãe : depois desse dia minha mãe colocou minhas tin
[LT] ta so no baixo e essa foi minha historia fim","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",6.0,7.6925726
1138,"[T][S](eu pintei a agua)
[S] eu tava la em casa arumando meu quarto e achei os pote de tintas e resolvi pinta um quadro e pintei eu fui tomar
[S] cafe e quando eu voltei não tinha nada no quadro fui pergunta meu pai e ele dice que ata go e eu fui
[S] no lugar mas longe e la tava minha egua e eu resovi fase uma marca nela e eu voltei
[S] meu nome e vis um desenho na barriga dela e depos meu pai via e eu tive que dar banho nela
[S]e trata e contra racão e fui tra casa e chamei mwu primo tra vaze uma arte e ele laila em casa
[S] nos pintamo","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",6.5,8.147881
324,"[T] A menina pintora
Eu encontrei auguns potes de tinta tinha varias cores eu achei
muito bom ai eu resolvi pintar as parede em formato de
animais eu achei muito bonito quando eu fui pra escola que
chegei não havia né um desenho eu fui procura a saber quem
foi tinha sido minha mãe eu não fiquei com raiva ai eu
disse minha mãe que eu ia pinta denovo ai ela disse
tá certo ai eu fui lá pinta denovo ficou bonito tabém
ai eu fui para escola denovo quando eu cheguei fui direto
pro quarto quando eu chegei es tava tudo lá eu me
senti muito bem ai eu deside desenha mais e mais até
fica tudo coberto de desenho","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",7.0,8.199564
14,"
	Naquele dia chuvoso eu encontrei uma
pedra brilhante, no momento eu não sabia a que
era, então <t> a casar quando sei que era 
um diamante fiquei muito feliz, logo limpei ele
e levei en um lugar para ver se era verda-
-deira. pois achava que era falso. Mas eu não a
vendi, pois tive a ideia que o diamante daria um
lindo anel de casamento para minha esposa.","Chovia muito naquele dia, com trovões muito altos, vindos do céu. E depois que a chuva passou, encontrei no quintal da minha casa uma pedra muito brilhante.",7.5,8.458777
1157,"[T]o pica pau
[P]Eu fui passear no sítio com meus tios minhas
 tias e minhas primas e minha mãe e irmãs
ea a gente foi conhece um pouco do sítio
porque era nossa primeira vez no 
[P]Sítio agente foi conhece [x] os anima
is. a gente viu um monte de animais depois
fomos ver as frutas era muita fruta ai
a gente foi toma banho no rio  brinquei
[P]Muito eu e meus primos fomos no rio
sozinhos ai a gente viu un pica pau era 
muito lindo a gente algo inpresionante 
o pica pau subiu em sima da cabeça do 
meu primo e começou a fazer carinho","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",6.0,7.9549
268,"[T] A historia da tinta

[P] E do nada a minha mãe xegou e eu fiquei com
muito nedo é não com ai [?] dormi di noite .
[P] Mais tevi um dia que eu Resolvi que vol pintar mia 
paredi deno vo i fiquei no [?]
A tenta era preto , azul Rosa , amarelo  eu tia um anim
al de estimasão que um e um gato que si famava tel ele era
mel melho animal de estimasão .


[P] Mais a tarde as 18:30 no dia 26 de maio meu 
aniverio nais eu não esquesi do que acõtesel no mel co
[?] a lanela é as porta do mel canto [?] [?] [?]","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",4.5,7.9936743
472,"[T] As tintas que eu encontrei em cima do armário
[P] Um dia bem chuvoso não tinha nada pra fazer [X], eu encontrei
tintas em cima do armário bem é claro que eu ama, nãoresistir e peguei as
tintas. 
[P] Depois de um tempo almoçando quando eu voltei as tintas tinham su-
mido, então eu procurei por toda a casa procurei, no meu quarto, no quarto da
[LC] minha irmã,no quarto da minha mãe, nos banheiros da minha casa, procureina
[LC] sala e nada depois fui perguntar a minhaminha mãe e ao meu pai eles
[LT] disseram que não pegaram, eu chorei muito. 
[P] depois eu me lembrei de uma coisa esqueci de perguntar a minha irmã. 

Quando fui perguntar a ela não estava lá, perguntei ao meu pai se ele viu
a minha irmã ele disseque não viu, então fui perguntar a minha mãe ela
disse que ela saiu então eu me lembrei que tinha emprestado as minhas
tintas para minha irmã.","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",7.0,8.405186
1028,"[T]A menina que gosta de pinta
Eu encontrei umas tintas dentro do meu armário
pensei em fazer uns desenhos no meu quarto
eu fui comprar langes pra mim porque mim deu
fome, ai quando eu voltei eu entrei no meu
quarto e vi a maior bagunça do mundo
e adivinha quem fez essa [X], meu irmão
ele tinha, desforado a cama apagado os desenhos e
ainda ele desdobrou as minhas [X] tudinho.
Então, eu corri pra minha mãe e disse, ô maê
o João fez uma bagunça no meu quarto
vamos lá ver, nós fomos lá minha mãe viu
e disse João!!!! porque você fez isso você ta de
castigo va para o seu quarto agora!! e minha
mãe estava super [X] brava com ele. Então voltand
aos desenhos, eu voltei para o quarto bem brava,
e disse, eu não acretito não eu tivi o trabalho
todinho pra isso, ai eu peguei pedi ajuda a mãe
e fiz tudo dinovo ficou tudo lindo e eu amei
drobei minhas roupas e fui descansar.","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",6.5,8.362125
269,"[T] A imagem da tv
Eu estava assistindo tv com minha mãe até que a imagem sumiu e aPareceu.
na minha sala e minha mãe correu [X] e eu tambêm fomos Pro
e ficamos lá Por muito tempo ate meu Pai chegar quando.
a imagem era de um livro aberto e as folhas voando e as
[X] e as letras foram sumindo da folha e esse caderno foi
[LC] para mão de uma bruxa muito mal e ela começou a fazer feitiços
[LC] com esse livro e os feitiços eram de transforma as
[LC] Pessoas em saPo ou em Pedra até que chegou um cavaleiro e
[LC] lidou contra a bruxa e conseguiu Pegar o livro de volta e Ponhou
[LC] em um museu com o nome de livro magico.","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",5.5,8.282032
152,"[P] Eu estava comendo picole na praça derrepente veio uma árvore
na minha direção caido ai eu corri e ela caiu do meu lado
eu levantei para o meu lugar comprei mas um picole [?]
que aquele derreteu dessa vez eu comprei um de uva e eu sentei
em outro banco e tenha outra árvore e ela era muito diferente
ela era grande as folha dela eram muitos pequenas ai eu fiquei
olhando pra ela, ela tinha um formato de um macaco ate um rabo
de macaco, ela tinha, quando eu [?] pro meu lugar eu fui comer o meu
picole porque ele ja tava derretendo, quando eu virei pra árvore ela tava
de outro jeito e formato de outro animal e FIM","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",5.5,7.9061804
758,"[T] Pintando
[P] Eu e minha prima Kayllane estavamos colorindo, 
então, tive a ideia de pintar. Pedi a minha mãe que pegasse a tinta, peguei duas folhas e
fomos para o meu quarto pintar.
[P] No começo, eu e Kaylanne pintamos animais, eu pintei um guepardo e ela pintou uma
pantera negra. Depois, pintamos objetos, eu pintei um vaso e ela pintou um guarda-roupa.
Depois, pintamos comidas, eu pintei uma maçã e
ela pintou um abacaxi. Depois, pintamos pessoas importantes para nós, eu pintei professora 
Ludhiane e ela pintou sua professora de inglês. Aquele dia foi maravilhoso, depois [?]","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",6.5,8.515192
257,"[T] A casa da aRte
[P] minha mãe me levou Para um lugar magico que
la tinha Pinceu tinha tinha tinta tinha de tudo
que eu Precisava e então fui Perguntar a uma mulher
Se eu Podia fazer uma arte e ela deixou, fui la Pra perto paque
le quadro branco e enorme então chegei e peguei algumas tintas
me diverti muito, ate chegei a misturar as tintas, era azul
com rosa amarelo com vermelho, e muito mais e dePois
minha mãe me levou Pra casa ai no meio do caminho
vi uma loja de arte Pedi Para ela me levar la então ela me
levou, ai Pedi Pra ela comprar aPenas dois pinceis e duas
tintas mais como mais como ela recebeu o salario dela
ela sentio Pena de mim ai ela, comPro 5 Tintas e seis
Pinceis ai dePois disso nos foi pra casa ai o quadro
que eu fiz la na casa da arte Pedi Para a mamãe colo
car na Parede do meu quarto e ficou encriveu dePois di
sso, fiz mais um quadro e di Pra meu papai e Pra minh
ha mamãe e fim.","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",6.5,8.448574
779,"[T] Quarto dos sonhos
Eu ganhei bastante tinta da minha mãe ai pintei
o meu quarto com o tema da Frozen.
Fiz bastante desenho. meu quarto está.
perfeito como eu sonhei todos as noites eu
viajo nas aventuras da minha parede lá eu [X]
posso ser o que eu quero [?]
res di parentes que amo visitar.
Elza me leva para lugares lindos
Eu faça trança nos seus 
cabelos e somos amigas bem
amigas mesmo o meu quarto e
meu lugare preferido.","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",7.0,7.976167
1076,"[T]Eu sou Anny Kevelyn
eas tinta deve não ter força na parede eu queria [?]
o quarto mais não tinha tinta Rosa so tinha tinta Preta.
Peguei o desenho e Botei a tinta em cima do desenho quando
fui Pegar o Pincel quando voltei a tinta tava tudo virada
Será que Bicho pegou os animalzinho porquê eu tinha Pintado
quando voltei as Roupas do guarda Roupa do cabide estava
no chão. minha mãe chegou no quarto e disse que Bagunça
Anny mãe foi o Bicho que Bagunçou tudo minha mãe falou
mais será que Bicho e esse e Anny mais eu não sei mãe
mais você não viu qual foi o Bicho minha filha mais então
deixa Pra lá minha filha: cadê os desenhos da Parede que
você Pintou minha filha mãe eu fui [?] água ai quando 
voltei as Roupas estava mais na parede e eu achei estranho
será porque isso aconteceu em mãe eu esotu triste","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",5.5,8.021699
705,"[T] O quarto mistériosa
Numa manha, Maria acorda no seu quarto Maria
Ser levanta e vai arruma o quarto, depois que as maria arruma
Ela vai na cozinha, ela olha em cima do armario alguns
Potes de tinta então ela pensa em pinta o quarto colorido.
Ela pinta de rosa, amarelo, vermeho, laranja e outros.
Ela vai sair e quando ela volta o quarto tava todo
Bagusado e a pintura não tava mas lá, tinha roupa jogan
Ela ficou muito triste e ficou confusa depois ela foi arrum
O quarto dela ela ficou cansada, e foi dormi e ja tava de.
Noite, no meio da noite Maria ouvio uns barulhos.
Estranhos ela acorda e acende a luz ela ver nada então
Ela apaga a luz de novo e volta dormi, amanheceu.
Maria acorda e vai fala para a mãe uq tinha aconteceu.
A mãe falo que foi ela que [X] [X] fez o barulho
De madrugada Maria riu e vai bicar com os briquenhos
e Fim","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",6.5,8.226682
282,"[T] A menina Baguseira
[P]em uma manha ana foi para a escola foi para a escola com raiva porque sua mãe não deixo
u ela pintar o seu quarto com tinta quando chegou na escola ela  comesou
a gritar Berar mas ela foi para aula quando ela chegou em casa mesmo
com raiva por que ela não pode pintar o seu quarto quando sua mãe
deixou ela asistindo.
[P]então quando sua mãe saiu ela pegou sua tinta escolar e foi para a 
cosinha ela fez uma fraze ( mãe eu te amo de mais) quando ela terminou de 
escrever a frase ela foi para o Banheiro pintou a parede do Banheiro de vermelho
e azul sua mãe estava quase chegando em casa ela foi para os eu quarto
cono ela queria pintou seu quanto todo de rosa sua comoda de pisa de 
vermelha quendo sua mãe chegou em casa olhou para a sala via que 
ana não estava na sala foi para a cosinha.
[P] a sim que vio a fraze critou anaaaaa ela foi corendo e sua mãe 
falou o que e so eu não poso sair que você viro esa casa para Baixo
ana ficou de castigu e nunca mais ela feis iso.","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",7.0,7.650688
330,"[T] A menina que adorava o vento
[P] Era uma vez uma menina que adorava 
brincar no vento o dia todo que ventava ela ficava o dia
enteiro no quintal, mas só que no lugar onde ela morava
quase não ventava a maioria dos dias era ou ensolarado
ou uma leve chuva.
[P] Mas por sorte dela começou a ventar ela pegou
a bicicleta e foi correndo para a praça porque lá tem mui-
tas árvores então imaginou que teria muitas folhas pa
ra brincar e pular no meio.
[P] E quando chegou lá não estáva normal
porque as árvores estavão sem folhas, mas só
que não davia folhas no chão pois o vento já ti-
nha levao tudo e triste voutou para casa e
nunca mais foi tão ansiosa pelo vento.","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",6.0,7.9222956
680,"[T] O mistério do quarto de Bruna.
Em uma [X].uma menina chamada Bruna
estava em seu quarto dormindo, e derrepente 
acoda assustada com um barulho dentro de seu 
quarto. E Bruna olhou para o meio de seu 
quarto  e viu um animal bagunçando  sua 
gaveta de roupas, e desfazendo sua pintura que 
aunda estava [X]. Então, Bruna se levantou 
e foi ver se sua pintura estava muito estragada,
pois se não tivesse, refazia os pedaços da pintura.
Mais quando Bruna  foi ver, não tinha mais
nenhuma obra de arte, que esta menina tinha feito
na parede de seu quarto.
A menina não chegou a ver muito o animal.
Então, a menina procurou  pelo seu quarto o animal 
que fez esta bagunça, e Bruna não conseguiu
achar o animal.
Esta trajédia toda, fez Bruna ficar meio abalada,
[X] porque Bruna ficou horas e horas tentando
fazer com que o desenho ficasse do jeito em que 
planejava. Ela conseguu fazer, mais infelismente
lhe aconteceu isso.","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",8.5,8.606783
1035,"[T]A pintora Virgínia
[P] Virgínia estava pinlando um lindo quadro com muito amor e 
carinho e resolveu presentea sua mãe com este quadro, nele estava 
desenhadas linda flores. Em seguida, ela também decidiu fazer um
novo quadro com desenhos de cogumelos para presentea sua amiga.
Sua amiga ao receber o presente ficou muitos feliz e agradecida.
[P]Então Virgínia resolveu dar uma festa a fantasia e comvidar
todos os seu amigos para participar, ela falou que todos devem ir
com fantasias. Enquanto todos se organizavam, Virgínia foi or..
[X] o local [X]festa, ela pintou todas as paredes e deico-
u tudo muito lindo e colorido.
[P]Seus amigos ao chegar no local da festa ficaram emcantados
com tanta beleza, e se deverteram e brincaram , bastante, foe
muito legal e ficou na memória de todos este dia.","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",8.0,8.269933
976,"[T] texto: maria e VoVô
[P] bora para casa VoVô ó VoVô possa tipedi uma
coicinha eu posso brincar e dezenha com atista
pofavo VoVô a VoVô de se que sim a e maria de
se é ba a e maria feis outra cujeira a e
VoVô a rumol a cujeira a e maria foi toma
banho a maria já foi dormi e VoVô foi toma
banho a VoVô foi dormi e o galo canto cordoco e 
maria e VoVô a cordo maria foi Para Escola
a Professora falo de nó Vo o que [X] qurese VoCê
que se o que maria atista Professora mais Professora
eu [X] a é o mel aniVerçaril eu to compretando
10 ano e toco ora do rrequro a e Vor come maçan e 
[?] o cinal [X] bora Para casa e [X] brica a gor Vol
toma banho e a VoVô foi toma banho maria foi dorma e a
VoVô foi dormi.","Eu encontrei em cima do armário alguns potes com tinta. Então resolvi pintar na parede do meu quarto alguns animais. Tempo depois, quando voltei no quarto, não havia mais nenhuma pintura e as roupas da gaveta estavam espalhadas pelo chão.",4.0,7.0925627
